=== Command Log for (RED) ArcherSwarm ===
Started: 3/23/2026 2:54:14 PM

--- Round 1 ---
[F518 T=0.2s] BUILD: PAWN#1 at (67, 36, 0) -> BASE at (64, 33, 0) (gold=1000) -> SUCCESS (dispatched)
[F518 T=0.2s] BUILD: pawn#1 -> BASE at (64, 33, 0) -> STARTED (path=2 steps, gold remaining=500)
[F598 T=12.6s] TRAIN: BASE#4 -> PAWN (gold=500) -> SUCCESS (dispatched)
[F598 T=12.6s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=450)
[F598 T=12.6s] BUILD: PAWN#1 at (67, 34, 0) -> ARCHERY at (51, 27, 0) (gold=450) -> SUCCESS (dispatched)
[F598 T=12.6s] BUILD: pawn#1 -> ARCHERY at (51, 27, 0) -> STARTED (path=13 steps, gold remaining=100)
[F613 T=14.6s] TRAIN: BASE#4 -> PAWN (gold=100) -> SUCCESS (dispatched)
[F613 T=14.6s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=50)
[F613 T=14.6s] BUILD: PAWN#8 at (65, 34, 0) -> ARCHERY at (51, 27, 0) -> FAILED: area not buildable at (51, 27, 0)
[F613 T=14.6s] GATHER: pawn#8 -> mine#3, base#4 -> THROTTLED: on cooldown
[F1062 T=98.7s] ATTACK: ARCHER#23 at (18, 15, 0) -> BASE#5 at (12, 11, 0) -> STARTED (already in range, dist=4.1)
[F1064 T=100.6s] TRAIN: ARCHERY#6 -> ARCHER (gold=1026) -> SUCCESS (dispatched)
[F1064 T=100.6s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=946)
[F1064 T=100.6s] ATTACK: ARCHER#30 at (50, 26, 0) -> WARRIOR#18 at (19, 7, 0) -> SUCCESS (dispatched)
[F1064 T=100.6s] ATTACK: ARCHER#30 at (50, 26, 0) -> WARRIOR#18 at (19, 7, 0) -> STARTED (path=30 steps)
[F1064 T=100.6s] ATTACK: ARCHER#26 at (17, 15, 0) -> PAWN#29 at (18, 11, 0) -> SUCCESS (dispatched)
[F1064 T=100.6s] ATTACK: ARCHER#26 at (17, 15, 0) -> PAWN#29 at (18, 11, 0) -> STARTED (already in range, dist=4.1)
[F1068 T=101.3s] ATTACK: ARCHER#24 at (10, 5, 0) -> PAWN#14 at (11, 9, 0) -> SUCCESS (dispatched)
[F1068 T=101.3s] ATTACK: ARCHER#24 at (10, 5, 0) -> PAWN#14 at (11, 9, 0) -> STARTED (already in range, dist=4.1)
[F1072 T=101.9s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#14 at (11, 10, 0) -> SUCCESS (dispatched)
[F1072 T=101.9s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#14 at (11, 10, 0) -> STARTED (already in range, dist=4.2)
[F1073 T=102.0s] ATTACK: ARCHER#24 at (10, 5, 0) -> BASE#5 at (12, 11, 0) -> SUCCESS (dispatched)
[F1073 T=102.0s] ATTACK: ARCHER#24 at (10, 5, 0) -> BASE#5 at (12, 11, 0) -> STARTED (already in range, dist=3.6)
[F1073 T=102.0s] ATTACK: ARCHER#25 at (8, 13, 0) -> ARCHERY#31 at (13, 15, 0) -> SUCCESS (dispatched)
[F1073 T=102.0s] ATTACK: ARCHER#25 at (8, 13, 0) -> ARCHERY#31 at (13, 15, 0) -> STARTED (already in range, dist=5.0)
[F1097 T=104.6s] TRAIN: ARCHERY#6 -> ARCHER (gold=1158) -> SUCCESS (dispatched)
[F1097 T=104.6s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=1078)
[F1097 T=104.6s] ATTACK: ARCHER#33 at (52, 28, 0) -> WARRIOR#18 at (19, 7, 0) -> SUCCESS (dispatched)
[F1097 T=104.6s] ATTACK: ARCHER#33 at (52, 28, 0) -> WARRIOR#18 at (19, 7, 0) -> STARTED (path=32 steps)
[F1107 T=105.8s] ATTACK: ARCHER#26 at (17, 15, 0) -> ARCHERY#31 at (13, 15, 0) -> SUCCESS (dispatched)
[F1107 T=105.8s] ATTACK: ARCHER#26 at (17, 15, 0) -> ARCHERY#31 at (13, 15, 0) -> STARTED (already in range, dist=2.0)
[F1133 T=108.7s] TRAIN: ARCHERY#6 -> ARCHER (gold=1230) -> SUCCESS (dispatched)
[F1133 T=108.7s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=1150)
[F1133 T=108.7s] ATTACK: ARCHER#36 at (54, 24, 0) -> WARRIOR#18 at (19, 7, 0) -> SUCCESS (dispatched)
[F1133 T=108.7s] ATTACK: ARCHER#36 at (54, 24, 0) -> WARRIOR#18 at (19, 7, 0) -> STARTED (path=34 steps)
[F1161 T=111.9s] ATTACK: ARCHER#33 at (28, 9, 0) -> WARRIOR#18 at (19, 7, 0) -> SUCCESS (dispatched)
[F1161 T=111.9s] ATTACK: ARCHER#33 at (28, 9, 0) -> WARRIOR#18 at (19, 7, 0) -> STARTED (already in range, dist=9.2)
[F1161 T=111.9s] ATTACK: ARCHER#36 at (38, 15, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1161 T=111.9s] ATTACK: ARCHER#36 at (38, 15, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (path=18 steps)
[F1162 T=112.1s] ATTACK: ARCHER#30 at (27, 12, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1162 T=112.1s] ATTACK: ARCHER#30 at (27, 12, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (path=9 steps)
[F1162 T=112.1s] ATTACK: ARCHER#33 at (28, 9, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1162 T=112.1s] ATTACK: ARCHER#33 at (28, 9, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (path=8 steps)
[F1162 T=112.1s] ATTACK: ARCHER#19 at (27, 10, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1162 T=112.1s] ATTACK: ARCHER#19 at (27, 10, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (already in range, dist=9.4)
[F1162 T=112.1s] ATTACK: ARCHER#27 at (27, 11, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1162 T=112.1s] ATTACK: ARCHER#27 at (27, 11, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (path=8 steps)
[F1162 T=112.1s] ATTACK: ARCHER#28 at (28, 10, 0) -> PAWN#35 at (15, 12, 0) -> SUCCESS (dispatched)
[F1162 T=112.1s] ATTACK: ARCHER#28 at (28, 10, 0) -> PAWN#35 at (15, 12, 0) -> STARTED (path=12 steps)
[F1168 T=112.8s] TRAIN: ARCHERY#6 -> ARCHER (gold=1300) -> SUCCESS (dispatched)
[F1168 T=112.8s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=1220)
[F1168 T=112.8s] ATTACK: ARCHER#39 at (50, 26, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1168 T=112.8s] ATTACK: ARCHER#39 at (50, 26, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (path=30 steps)
[F1182 T=115.9s] ATTACK: ARCHER#26 at (17, 15, 0) -> PAWN#40 at (13, 12, 0) -> SUCCESS (dispatched)
[F1182 T=115.9s] ATTACK: ARCHER#26 at (17, 15, 0) -> PAWN#40 at (13, 12, 0) -> STARTED (already in range, dist=5.0)
[F1183 T=116.5s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#34 at (11, 12, 0) -> SUCCESS (dispatched)
[F1183 T=116.5s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#34 at (11, 12, 0) -> STARTED (already in range, dist=3.2)
[F1186 T=117.4s] TRAIN: ARCHERY#6 -> ARCHER (gold=1527) -> SUCCESS (dispatched)
[F1186 T=117.4s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=1447)
[F1186 T=117.4s] ATTACK: ARCHER#41 at (53, 28, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1186 T=117.4s] ATTACK: ARCHER#41 at (53, 28, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (path=33 steps)
[F1189 T=121.8s] ATTACK: ARCHER#30 at (26, 11, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1189 T=121.8s] ATTACK: ARCHER#30 at (26, 11, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (already in range, dist=9.2)
[F1189 T=121.8s] ATTACK: ARCHER#33 at (27, 8, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1189 T=121.8s] ATTACK: ARCHER#33 at (27, 8, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (already in range, dist=8.5)
[F1189 T=121.8s] ATTACK: ARCHER#41 at (48, 25, 0) -> PAWN#40 at (13, 12, 0) -> SUCCESS (dispatched)
[F1189 T=121.8s] ATTACK: ARCHER#41 at (48, 25, 0) -> PAWN#40 at (13, 12, 0) -> STARTED (path=34 steps)
[F1189 T=121.8s] ATTACK: ARCHER#39 at (28, 8, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1189 T=121.8s] ATTACK: ARCHER#39 at (28, 8, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (already in range, dist=9.5)
[F1189 T=121.8s] ATTACK: ARCHER#27 at (26, 10, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1189 T=121.8s] ATTACK: ARCHER#27 at (26, 10, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (already in range, dist=8.6)
[F1189 T=121.8s] ATTACK: ARCHER#36 at (27, 7, 0) -> WARRIOR#16 at (19, 5, 0) -> SUCCESS (dispatched)
[F1189 T=121.8s] ATTACK: ARCHER#36 at (27, 7, 0) -> WARRIOR#16 at (19, 5, 0) -> STARTED (already in range, dist=8.2)
[F1190 T=122.6s] TRAIN: ARCHERY#6 -> ARCHER (gold=1550) -> SUCCESS (dispatched)
[F1190 T=122.6s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=1470)
[F1190 T=122.6s] ATTACK: ARCHER#30 at (26, 11, 0) -> PAWN#32 at (12, 13, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#30 at (26, 11, 0) -> PAWN#32 at (12, 13, 0) -> STARTED (path=13 steps)
[F1190 T=122.6s] ATTACK: ARCHER#33 at (27, 8, 0) -> PAWN#37 at (11, 12, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#33 at (27, 8, 0) -> PAWN#37 at (11, 12, 0) -> STARTED (path=17 steps)
[F1190 T=122.6s] ATTACK: ARCHER#41 at (48, 25, 0) -> PAWN#38 at (10, 12, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#41 at (48, 25, 0) -> PAWN#38 at (10, 12, 0) -> STARTED (path=37 steps)
[F1190 T=122.6s] ATTACK: ARCHER#39 at (28, 8, 0) -> BARRACKS#7 at (16, 6, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#39 at (28, 8, 0) -> BARRACKS#7 at (16, 6, 0) -> STARTED (path=9 steps)
[F1190 T=122.6s] ATTACK: ARCHER#19 at (27, 10, 0) -> BASE#5 at (12, 11, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#19 at (27, 10, 0) -> BASE#5 at (12, 11, 0) -> STARTED (path=10 steps)
[F1190 T=122.6s] ATTACK: ARCHER#20 at (27, 9, 0) -> PAWN#32 at (12, 13, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#20 at (27, 9, 0) -> PAWN#32 at (12, 13, 0) -> STARTED (path=15 steps)
[F1190 T=122.6s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#38 at (10, 12, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#38 at (10, 12, 0) -> STARTED (already in range, dist=2.2)
[F1190 T=122.6s] ATTACK: ARCHER#26 at (17, 15, 0) -> PAWN#32 at (12, 13, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#26 at (17, 15, 0) -> PAWN#32 at (12, 13, 0) -> STARTED (already in range, dist=5.4)
[F1190 T=122.6s] ATTACK: ARCHER#27 at (26, 10, 0) -> PAWN#32 at (12, 13, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#27 at (26, 10, 0) -> PAWN#32 at (12, 13, 0) -> STARTED (path=14 steps)
[F1190 T=122.6s] ATTACK: ARCHER#28 at (20, 14, 0) -> BASE#5 at (12, 11, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#28 at (20, 14, 0) -> BASE#5 at (12, 11, 0) -> STARTED (already in range, dist=4.2)
[F1190 T=122.6s] ATTACK: ARCHER#36 at (27, 7, 0) -> PAWN#32 at (12, 13, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#36 at (27, 7, 0) -> PAWN#32 at (12, 13, 0) -> STARTED (path=16 steps)
[F1190 T=122.6s] ATTACK: ARCHER#42 at (53, 28, 0) -> PAWN#32 at (12, 13, 0) -> SUCCESS (dispatched)
[F1190 T=122.6s] ATTACK: ARCHER#42 at (53, 28, 0) -> PAWN#32 at (12, 13, 0) -> STARTED (path=40 steps)
[F1198 T=125.3s] ATTACK: ARCHER#30 at (21, 13, 0) -> ARCHERY#44 at (13, 15, 0) -> SUCCESS (dispatched)
[F1198 T=125.3s] ATTACK: ARCHER#30 at (21, 13, 0) -> ARCHERY#44 at (13, 15, 0) -> STARTED (already in range, dist=6.0)
[F1198 T=125.3s] ATTACK: ARCHER#26 at (17, 15, 0) -> BASE#5 at (12, 11, 0) -> SUCCESS (dispatched)
[F1198 T=125.3s] ATTACK: ARCHER#26 at (17, 15, 0) -> BASE#5 at (12, 11, 0) -> STARTED (already in range, dist=4.0)
[F1198 T=125.3s] ATTACK: ARCHER#27 at (24, 13, 0) -> PAWN#37 at (11, 12, 0) -> SUCCESS (dispatched)
[F1198 T=125.3s] ATTACK: ARCHER#27 at (24, 13, 0) -> PAWN#37 at (11, 12, 0) -> STARTED (path=12 steps)
[F1198 T=125.3s] ATTACK: ARCHER#36 at (19, 8, 0) -> BARRACKS#7 at (16, 6, 0) -> SUCCESS (dispatched)
[F1198 T=125.3s] ATTACK: ARCHER#36 at (19, 8, 0) -> BARRACKS#7 at (16, 6, 0) -> STARTED (already in range, dist=2.2)
[F1198 T=125.3s] ATTACK: ARCHER#42 at (41, 26, 0) -> PAWN#38 at (11, 11, 0) -> SUCCESS (dispatched)
[F1198 T=125.3s] ATTACK: ARCHER#42 at (41, 26, 0) -> PAWN#38 at (11, 11, 0) -> STARTED (path=29 steps)
[F1199 T=125.6s] ATTACK: ARCHER#30 at (21, 13, 0) -> BASE#5 at (12, 11, 0) -> SUCCESS (dispatched)
[F1199 T=125.6s] ATTACK: ARCHER#30 at (21, 13, 0) -> BASE#5 at (12, 11, 0) -> STARTED (already in range, dist=4.5)
[F1199 T=125.6s] ATTACK: ARCHER#20 at (22, 13, 0) -> BARRACKS#7 at (16, 6, 0) -> SUCCESS (dispatched)
[F1199 T=125.6s] ATTACK: ARCHER#20 at (22, 13, 0) -> BARRACKS#7 at (16, 6, 0) -> STARTED (already in range, dist=8.1)
[F1201 T=126.0s] TRAIN: ARCHERY#6 -> ARCHER (gold=1677) -> SUCCESS (dispatched)
[F1201 T=126.0s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=1597)
[F1201 T=126.0s] ATTACK: ARCHER#45 at (52, 24, 0) -> PAWN#37 at (11, 12, 0) -> SUCCESS (dispatched)
[F1201 T=126.0s] ATTACK: ARCHER#45 at (52, 24, 0) -> PAWN#37 at (11, 12, 0) -> STARTED (path=40 steps)
[F1207 T=127.3s] ATTACK: ARCHER#41 at (25, 18, 0) -> PAWN#46 at (15, 12, 0) -> SUCCESS (dispatched)
[F1207 T=127.3s] ATTACK: ARCHER#41 at (25, 18, 0) -> PAWN#46 at (15, 12, 0) -> STARTED (path=9 steps)
[F1207 T=127.3s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#43 at (11, 11, 0) -> SUCCESS (dispatched)
[F1207 T=127.3s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#43 at (11, 11, 0) -> STARTED (already in range, dist=3.6)
[F1207 T=127.3s] ATTACK: ARCHER#42 at (31, 21, 0) -> PAWN#37 at (12, 12, 0) -> SUCCESS (dispatched)
[F1207 T=127.3s] ATTACK: ARCHER#42 at (31, 21, 0) -> PAWN#37 at (12, 12, 0) -> STARTED (path=18 steps)
[F1220 T=129.6s] ATTACK: ARCHER#45 at (35, 20, 0) -> PAWN#46 at (15, 12, 0) -> SUCCESS (dispatched)
[F1220 T=129.6s] ATTACK: ARCHER#45 at (35, 20, 0) -> PAWN#46 at (15, 12, 0) -> STARTED (path=19 steps)
[F1220 T=129.6s] ATTACK: ARCHER#42 at (20, 15, 0) -> ARCHERY#47 at (13, 15, 0) -> SUCCESS (dispatched)
[F1220 T=129.6s] ATTACK: ARCHER#42 at (20, 15, 0) -> ARCHERY#47 at (13, 15, 0) -> STARTED (already in range, dist=5.0)
[F1221 T=129.8s] ATTACK: ARCHER#33 at (21, 15, 0) -> PAWN#46 at (15, 12, 0) -> SUCCESS (dispatched)
[F1221 T=129.8s] ATTACK: ARCHER#33 at (21, 15, 0) -> PAWN#46 at (15, 12, 0) -> STARTED (already in range, dist=6.7)
[F1221 T=129.8s] ATTACK: ARCHER#27 at (21, 14, 0) -> ARCHERY#47 at (13, 15, 0) -> SUCCESS (dispatched)
[F1221 T=129.8s] ATTACK: ARCHER#27 at (21, 14, 0) -> ARCHERY#47 at (13, 15, 0) -> STARTED (already in range, dist=6.0)
[F1223 T=130.2s] TRAIN: ARCHERY#6 -> ARCHER (gold=1804) -> SUCCESS (dispatched)
[F1223 T=130.2s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=1724)
[F1223 T=130.2s] ATTACK: ARCHER#49 at (50, 27, 0) -> PAWN#46 at (15, 12, 0) -> SUCCESS (dispatched)
[F1223 T=130.2s] ATTACK: ARCHER#49 at (50, 27, 0) -> PAWN#46 at (15, 12, 0) -> STARTED (path=34 steps)
[F1229 T=131.3s] ATTACK: ARCHER#45 at (28, 18, 0) -> PAWN#43 at (12, 12, 0) -> SUCCESS (dispatched)
[F1229 T=131.3s] ATTACK: ARCHER#45 at (28, 18, 0) -> PAWN#43 at (12, 12, 0) -> STARTED (path=15 steps)
[F1229 T=131.3s] ATTACK: ARCHER#41 at (23, 16, 0) -> ARCHERY#47 at (13, 15, 0) -> SUCCESS (dispatched)
[F1229 T=131.3s] ATTACK: ARCHER#41 at (23, 16, 0) -> ARCHERY#47 at (13, 15, 0) -> STARTED (already in range, dist=8.1)
[F1229 T=131.3s] ATTACK: ARCHER#49 at (46, 27, 0) -> PAWN#50 at (11, 12, 0) -> SUCCESS (dispatched)
[F1229 T=131.3s] ATTACK: ARCHER#49 at (46, 27, 0) -> PAWN#50 at (11, 12, 0) -> STARTED (path=34 steps)
[F1230 T=131.6s] ATTACK: ARCHER#33 at (21, 15, 0) -> ARCHERY#47 at (13, 15, 0) -> SUCCESS (dispatched)
[F1230 T=131.6s] ATTACK: ARCHER#33 at (21, 15, 0) -> ARCHERY#47 at (13, 15, 0) -> STARTED (already in range, dist=6.0)
[F1237 T=132.7s] ATTACK: ARCHER#45 at (22, 16, 0) -> PAWN#51 at (18, 10, 0) -> SUCCESS (dispatched)
[F1237 T=132.7s] ATTACK: ARCHER#45 at (22, 16, 0) -> PAWN#51 at (18, 10, 0) -> STARTED (already in range, dist=7.2)
[F1237 T=132.7s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#48 at (10, 12, 0) -> SUCCESS (dispatched)
[F1237 T=132.7s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#48 at (10, 12, 0) -> STARTED (already in range, dist=2.2)
[F1247 T=134.3s] TRAIN: ARCHERY#6 -> ARCHER (gold=1928) -> SUCCESS (dispatched)
[F1247 T=134.3s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=1848)
[F1247 T=134.3s] ATTACK: ARCHER#52 at (54, 25, 0) -> PAWN#51 at (15, 12, 0) -> SUCCESS (dispatched)
[F1247 T=134.3s] ATTACK: ARCHER#52 at (54, 25, 0) -> PAWN#51 at (15, 12, 0) -> STARTED (path=38 steps)
[F1264 T=136.9s] ATTACK: ARCHER#33 at (21, 15, 0) -> PAWN#51 at (16, 14, 0) -> SUCCESS (dispatched)
[F1264 T=136.9s] ATTACK: ARCHER#33 at (21, 15, 0) -> PAWN#51 at (16, 14, 0) -> STARTED (already in range, dist=5.1)
[F1264 T=136.9s] ATTACK: ARCHER#41 at (23, 16, 0) -> PAWN#54 at (15, 12, 0) -> SUCCESS (dispatched)
[F1264 T=136.9s] ATTACK: ARCHER#41 at (23, 16, 0) -> PAWN#54 at (15, 12, 0) -> STARTED (already in range, dist=8.9)
[F1264 T=136.9s] ATTACK: ARCHER#42 at (20, 15, 0) -> BASE#5 at (12, 11, 0) -> SUCCESS (dispatched)
[F1264 T=136.9s] ATTACK: ARCHER#42 at (20, 15, 0) -> BASE#5 at (12, 11, 0) -> STARTED (already in range, dist=5.0)
[F1265 T=137.1s] ATTACK: ARCHER#27 at (21, 14, 0) -> PAWN#51 at (16, 14, 0) -> SUCCESS (dispatched)
[F1265 T=137.1s] ATTACK: ARCHER#27 at (21, 14, 0) -> PAWN#51 at (16, 14, 0) -> STARTED (already in range, dist=5.0)
[F1267 T=137.4s] ATTACK: ARCHER#45 at (22, 16, 0) -> PAWN#54 at (13, 12, 0) -> SUCCESS (dispatched)
[F1267 T=137.4s] ATTACK: ARCHER#45 at (22, 16, 0) -> PAWN#54 at (13, 12, 0) -> STARTED (path=8 steps)
[F1267 T=137.4s] ATTACK: ARCHER#33 at (21, 15, 0) -> BASE#5 at (12, 11, 0) -> SUCCESS (dispatched)
[F1267 T=137.4s] ATTACK: ARCHER#33 at (21, 15, 0) -> BASE#5 at (12, 11, 0) -> STARTED (already in range, dist=5.7)
[F1267 T=137.4s] ATTACK: ARCHER#27 at (21, 14, 0) -> PAWN#53 at (12, 13, 0) -> SUCCESS (dispatched)
[F1267 T=137.4s] ATTACK: ARCHER#27 at (21, 14, 0) -> PAWN#53 at (12, 13, 0) -> STARTED (already in range, dist=9.1)
[F1267 T=137.4s] ATTACK: ARCHER#52 at (39, 20, 0) -> PAWN#48 at (12, 12, 0) -> SUCCESS (dispatched)
[F1267 T=137.4s] ATTACK: ARCHER#52 at (39, 20, 0) -> PAWN#48 at (12, 12, 0) -> STARTED (path=26 steps)
[F1269 T=137.7s] ATTACK: ARCHER#30 at (21, 13, 0) -> BASE#5 at (12, 11, 0) -> SUCCESS (dispatched)
[F1269 T=137.7s] ATTACK: ARCHER#30 at (21, 13, 0) -> BASE#5 at (12, 11, 0) -> STARTED (already in range, dist=4.5)
[F1269 T=137.7s] ATTACK: ARCHER#33 at (21, 15, 0) -> PAWN#54 at (13, 12, 0) -> SUCCESS (dispatched)
[F1269 T=137.7s] ATTACK: ARCHER#33 at (21, 15, 0) -> PAWN#54 at (13, 12, 0) -> STARTED (already in range, dist=8.5)
[F1269 T=137.7s] ATTACK: ARCHER#21 at (20, 17, 0) -> PAWN#53 at (12, 13, 0) -> SUCCESS (dispatched)
[F1269 T=137.7s] ATTACK: ARCHER#21 at (20, 17, 0) -> PAWN#53 at (12, 13, 0) -> STARTED (already in range, dist=8.9)
[F1269 T=137.7s] ATTACK: ARCHER#22 at (19, 15, 0) -> PAWN#48 at (12, 12, 0) -> SUCCESS (dispatched)
[F1269 T=137.7s] ATTACK: ARCHER#22 at (19, 15, 0) -> PAWN#48 at (12, 12, 0) -> STARTED (already in range, dist=7.6)
[F1269 T=137.7s] ATTACK: ARCHER#23 at (18, 15, 0) -> PAWN#50 at (10, 12, 0) -> SUCCESS (dispatched)
[F1269 T=137.7s] ATTACK: ARCHER#23 at (18, 15, 0) -> PAWN#50 at (10, 12, 0) -> STARTED (already in range, dist=8.5)
[F1269 T=137.7s] ATTACK: ARCHER#24 at (10, 5, 0) -> BARRACKS#7 at (16, 6, 0) -> SUCCESS (dispatched)
[F1269 T=137.7s] ATTACK: ARCHER#24 at (10, 5, 0) -> BARRACKS#7 at (16, 6, 0) -> STARTED (already in range, dist=6.0)
[F1269 T=137.7s] ATTACK: ARCHER#26 at (17, 15, 0) -> PAWN#54 at (13, 12, 0) -> SUCCESS (dispatched)
[F1269 T=137.7s] ATTACK: ARCHER#26 at (17, 15, 0) -> PAWN#54 at (13, 12, 0) -> STARTED (already in range, dist=5.0)
[F1269 T=137.7s] ATTACK: ARCHER#28 at (20, 14, 0) -> BASE#5 at (12, 11, 0) -> SUCCESS (dispatched)
[F1269 T=137.7s] ATTACK: ARCHER#28 at (20, 14, 0) -> BASE#5 at (12, 11, 0) -> STARTED (already in range, dist=4.2)
[F1269 T=137.7s] ATTACK: ARCHER#42 at (20, 15, 0) -> PAWN#54 at (13, 12, 0) -> SUCCESS (dispatched)
[F1269 T=137.7s] ATTACK: ARCHER#42 at (20, 15, 0) -> PAWN#54 at (13, 12, 0) -> STARTED (already in range, dist=7.6)
[F1270 T=138.0s] ATTACK: ARCHER#30 at (21, 13, 0) -> PAWN#54 at (13, 12, 0) -> SUCCESS (dispatched)
[F1270 T=138.0s] ATTACK: ARCHER#30 at (21, 13, 0) -> PAWN#54 at (13, 12, 0) -> STARTED (already in range, dist=8.1)
[F1270 T=138.0s] ATTACK: ARCHER#19 at (25, 12, 0) -> PAWN#53 at (12, 13, 0) -> SUCCESS (dispatched)
[F1270 T=138.0s] ATTACK: ARCHER#19 at (25, 12, 0) -> PAWN#53 at (12, 13, 0) -> STARTED (path=12 steps)
[F1270 T=138.0s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#50 at (10, 12, 0) -> SUCCESS (dispatched)
[F1270 T=138.0s] ATTACK: ARCHER#25 at (8, 13, 0) -> PAWN#50 at (10, 12, 0) -> STARTED (already in range, dist=2.2)
[F1270 T=138.0s] ATTACK: ARCHER#28 at (20, 14, 0) -> BARRACKS#7 at (16, 6, 0) -> SUCCESS (dispatched)
[F1270 T=138.0s] ATTACK: ARCHER#28 at (20, 14, 0) -> BARRACKS#7 at (16, 6, 0) -> STARTED (already in range, dist=8.2)
[F1270 T=138.0s] ATTACK: ARCHER#52 at (38, 20, 0) -> PAWN#54 at (13, 12, 0) -> SUCCESS (dispatched)
[F1270 T=138.0s] ATTACK: ARCHER#52 at (38, 20, 0) -> PAWN#54 at (13, 12, 0) -> STARTED (path=24 steps)
[F1271 T=138.2s] ATTACK: ARCHER#22 at (19, 15, 0) -> PAWN#54 at (13, 12, 0) -> SUCCESS (dispatched)
[F1271 T=138.2s] ATTACK: ARCHER#22 at (19, 15, 0) -> PAWN#54 at (13, 12, 0) -> STARTED (already in range, dist=6.7)
[F1272 T=138.5s] TRAIN: ARCHERY#6 -> ARCHER (gold=2051) -> SUCCESS (dispatched)
[F1272 T=138.5s] TRAIN: ARCHERY#6 -> ARCHER -> STARTED (gold remaining=1971)
[F1272 T=138.5s] ATTACK: ARCHER#56 at (53, 24, 0) -> PAWN#54 at (13, 12, 0) -> SUCCESS (dispatched)
[F1272 T=138.5s] ATTACK: ARCHER#56 at (53, 24, 0) -> PAWN#54 at (13, 12, 0) -> STARTED (path=39 steps)
