=== Command Log for (BLU) ArcherSwarm ===
Started: 3/23/2026 9:43:10 PM

--- Round 1 ---
[F719 T=0.1s] BUILD: PAWN#0 at (7, 7, 0) -> BASE at (5, 8, 0) (gold=1000) -> SUCCESS (dispatched)
[F719 T=0.1s] BUILD: pawn#0 -> BASE at (5, 8, 0) -> STARTED (path=2 steps, gold remaining=500)
[F811 T=11.9s] TRAIN: BASE#4 -> PAWN (gold=500) -> SUCCESS (dispatched)
[F811 T=11.9s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=450)
[F811 T=11.9s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F811 T=11.9s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F811 T=11.9s] GATHER: pawn#0 at (7, 7, 0) -> mine#2 at (13, 14, 0), base#4 at (5, 8, 0) -> SUCCESS (dispatched)
[F811 T=11.9s] GATHER: pawn#0 at (7, 7, 0) -> mine#2 at (13, 14, 0), base#4 -> STARTED (path=0 steps)
[F812 T=12.4s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F812 T=12.4s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F813 T=12.9s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F813 T=12.9s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F814 T=13.3s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F814 T=13.3s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F815 T=13.7s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F815 T=13.7s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F816 T=14.0s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F816 T=14.0s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F817 T=14.4s] TRAIN: BASE#4 -> PAWN (gold=450) -> SUCCESS (dispatched)
[F817 T=14.4s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=400)
[F817 T=14.4s] BUILD: PAWN#6 at (11, 5, 0) -> ARCHERY at (7, 12, 0) (gold=400) -> SUCCESS (dispatched)
[F817 T=14.4s] BUILD: pawn#6 -> ARCHERY at (7, 12, 0) -> STARTED (path=4 steps, gold remaining=50)
[F830 T=16.6s] TRAIN: BASE#4 -> PAWN (gold=50) -> SUCCESS (dispatched)
[F830 T=16.6s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=0)
[F830 T=16.6s] BUILD: PAWN#10 at (11, 9, 0) -> ARCHERY at (7, 12, 0) -> FAILED: area not buildable at (7, 12, 0)
[F830 T=16.6s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1431 T=160.5s] ATTACK: ARCHER#24 at (57, 17, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F1431 T=160.5s] ATTACK: ARCHER#25 at (59, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1431 T=160.5s] ATTACK: ARCHER#25 at (59, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F1431 T=160.5s] ATTACK: ARCHER#26 at (57, 20, 0) -> BASE#5 at (64, 24, 0) -> SUCCESS (dispatched)
[F1431 T=160.5s] ATTACK: ARCHER#26 at (57, 20, 0) -> BASE#5 at (64, 24, 0) -> STARTED (already in range, dist=7.1)
[F1431 T=160.5s] ATTACK: ARCHER#27 at (59, 13, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1431 T=160.5s] ATTACK: ARCHER#27 at (59, 13, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F1431 T=160.5s] ATTACK: ARCHER#28 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1431 T=160.5s] ATTACK: ARCHER#28 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F1431 T=160.5s] ATTACK: ARCHER#29 at (57, 15, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1431 T=160.5s] ATTACK: ARCHER#29 at (57, 15, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F1431 T=160.5s] ATTACK: ARCHER#38 at (55, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1431 T=160.5s] ATTACK: ARCHER#38 at (55, 20, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F1431 T=160.5s] ATTACK: ARCHER#41 at (55, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1431 T=160.5s] ATTACK: ARCHER#41 at (55, 18, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F1431 T=160.5s] ATTACK: ARCHER#44 at (56, 19, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1431 T=160.5s] ATTACK: ARCHER#44 at (56, 19, 0) -> PAWN#1 at (67, 22, 0) -> EXEC_FAILED: no path found to target
[F1432 T=161.5s] BUILD: PAWN#0 at (7, 7, 0) -> MONASTERY at (13, 18, 0) (gold=355) -> SUCCESS (dispatched)
[F1432 T=161.5s] BUILD: pawn#0 -> MONASTERY at (13, 18, 0) -> EXEC_FAILED: no path found to build site
[F1432 T=161.5s] ATTACK: ARCHER#32 at (57, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#32 at (57, 14, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F1432 T=161.5s] ATTACK: ARCHER#51 at (58, 21, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#51 at (58, 21, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=9.1)
[F1432 T=161.5s] ATTACK: ARCHER#35 at (56, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#35 at (56, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=10 steps)
[F1432 T=161.5s] ATTACK: ARCHER#53 at (54, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#53 at (54, 18, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=12 steps)
[F1432 T=161.5s] ATTACK: ARCHER#55 at (10, 13, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#55 at (10, 13, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=56 steps)
[F1432 T=161.5s] ATTACK: ARCHER#54 at (36, 12, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#54 at (36, 12, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=30 steps)
[F1432 T=161.5s] ATTACK: ARCHER#46 at (55, 21, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#46 at (55, 21, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F1432 T=161.5s] ATTACK: ARCHER#19 at (57, 21, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#19 at (57, 21, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=9 steps)
[F1432 T=161.5s] ATTACK: ARCHER#20 at (57, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#20 at (57, 16, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F1432 T=161.5s] ATTACK: ARCHER#21 at (58, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#21 at (58, 16, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F1432 T=161.5s] ATTACK: ARCHER#22 at (58, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#22 at (58, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=9.2)
[F1432 T=161.5s] ATTACK: ARCHER#23 at (60, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#23 at (60, 14, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=8 steps)
[F1432 T=161.5s] ATTACK: ARCHER#24 at (57, 17, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#24 at (57, 17, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=12 steps)
[F1432 T=161.5s] ATTACK: ARCHER#25 at (59, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#25 at (59, 14, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=9 steps)
[F1432 T=161.5s] ATTACK: ARCHER#26 at (57, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#26 at (57, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=9 steps)
[F1432 T=161.5s] ATTACK: ARCHER#27 at (59, 13, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#27 at (59, 13, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=9 steps)
[F1432 T=161.5s] ATTACK: ARCHER#28 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#28 at (58, 14, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=10 steps)
[F1432 T=161.5s] ATTACK: ARCHER#29 at (57, 15, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#29 at (57, 15, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F1432 T=161.5s] ATTACK: ARCHER#38 at (55, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#38 at (55, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F1432 T=161.5s] ATTACK: ARCHER#41 at (55, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#41 at (55, 18, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=11 steps)
[F1432 T=161.5s] ATTACK: ARCHER#44 at (56, 19, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1432 T=161.5s] ATTACK: ARCHER#44 at (56, 19, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=10 steps)
[F1433 T=164.8s] BUILD: PAWN#0 at (7, 7, 0) -> MONASTERY at (13, 18, 0) (gold=355) -> SUCCESS (dispatched)
[F1433 T=164.8s] BUILD: pawn#0 -> MONASTERY at (13, 18, 0) -> EXEC_FAILED: no path found to build site
[F1434 T=165.5s] BUILD: PAWN#0 at (7, 7, 0) -> MONASTERY at (13, 18, 0) (gold=355) -> SUCCESS (dispatched)
[F1434 T=165.5s] BUILD: pawn#0 -> MONASTERY at (13, 18, 0) -> EXEC_FAILED: no path found to build site
[F1434 T=165.5s] TRAIN: ARCHERY#8 -> ARCHER (gold=355) -> SUCCESS (dispatched)
[F1434 T=165.5s] TRAIN: ARCHERY#8 -> ARCHER -> STARTED (gold remaining=275)
[F1434 T=165.5s] ATTACK: ARCHER#56 at (7, 13, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#56 at (7, 13, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=59 steps)
[F1434 T=165.5s] ATTACK: ARCHER#32 at (65, 18, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#32 at (65, 18, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=4.5)
[F1434 T=165.5s] ATTACK: ARCHER#51 at (58, 21, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#51 at (58, 21, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=9.1)
[F1434 T=165.5s] ATTACK: ARCHER#35 at (64, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#35 at (64, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=3.6)
[F1434 T=165.5s] ATTACK: ARCHER#53 at (60, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#53 at (60, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=7.3)
[F1434 T=165.5s] ATTACK: ARCHER#55 at (27, 15, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#55 at (27, 15, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=39 steps)
[F1434 T=165.5s] ATTACK: ARCHER#54 at (53, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#54 at (53, 16, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=13 steps)
[F1434 T=165.5s] ATTACK: ARCHER#46 at (56, 23, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#46 at (56, 23, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=10 steps)
[F1434 T=165.5s] ATTACK: ARCHER#19 at (65, 21, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#19 at (65, 21, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=2.2)
[F1434 T=165.5s] ATTACK: ARCHER#20 at (64, 17, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#20 at (64, 17, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=5.8)
[F1434 T=165.5s] ATTACK: ARCHER#21 at (64, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#21 at (64, 16, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=6.7)
[F1434 T=165.5s] ATTACK: ARCHER#22 at (58, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#22 at (58, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=9.2)
[F1434 T=165.5s] ATTACK: ARCHER#23 at (66, 21, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#23 at (66, 21, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=1.4)
[F1434 T=165.5s] ATTACK: ARCHER#24 at (59, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#24 at (59, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=8.2)
[F1434 T=165.5s] ATTACK: ARCHER#25 at (65, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#25 at (65, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=2.8)
[F1434 T=165.5s] ATTACK: ARCHER#26 at (57, 23, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#26 at (57, 23, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (path=9 steps)
[F1434 T=165.5s] ATTACK: ARCHER#27 at (66, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#27 at (66, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=2.2)
[F1434 T=165.5s] ATTACK: ARCHER#28 at (65, 19, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#28 at (65, 19, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=3.6)
[F1434 T=165.5s] ATTACK: ARCHER#29 at (63, 16, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#29 at (63, 16, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=7.2)
[F1434 T=165.5s] ATTACK: ARCHER#38 at (63, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#38 at (63, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=4.5)
[F1434 T=165.5s] ATTACK: ARCHER#41 at (62, 20, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#41 at (62, 20, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=5.4)
[F1434 T=165.5s] ATTACK: ARCHER#44 at (61, 21, 0) -> PAWN#1 at (67, 22, 0) -> SUCCESS (dispatched)
[F1434 T=165.5s] ATTACK: ARCHER#44 at (61, 21, 0) -> PAWN#1 at (67, 22, 0) -> STARTED (already in range, dist=6.1)
--- End Round 1: (BLU) ArcherSwarm wins ---

--- Round 2 ---
[F1504 T=0.0s] BUILD: PAWN#0 at (7, 7, 0) -> BASE at (5, 8, 0) (gold=1000) -> SUCCESS (dispatched)
[F1504 T=0.0s] BUILD: pawn#0 -> BASE at (5, 8, 0) -> STARTED (path=2 steps, gold remaining=500)
[F1631 T=11.3s] TRAIN: BASE#4 -> PAWN (gold=500) -> SUCCESS (dispatched)
[F1631 T=11.3s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=450)
[F1631 T=11.3s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F1631 T=11.3s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F1631 T=11.3s] GATHER: pawn#0 at (7, 7, 0) -> mine#2 at (13, 14, 0), base#4 at (5, 8, 0) -> SUCCESS (dispatched)
[F1631 T=11.3s] GATHER: pawn#0 at (7, 7, 0) -> mine#2 at (13, 14, 0), base#4 -> STARTED (path=0 steps)
[F1632 T=11.8s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F1632 T=11.8s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F1633 T=12.2s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F1633 T=12.2s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F1634 T=12.5s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F1634 T=12.5s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F1635 T=12.9s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F1635 T=12.9s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F1636 T=13.3s] BUILD: PAWN#0 at (7, 7, 0) -> ARCHERY at (7, 12, 0) (gold=450) -> SUCCESS (dispatched)
[F1636 T=13.3s] BUILD: pawn#0 -> ARCHERY at (7, 12, 0) -> EXEC_FAILED: no path found to build site
[F1637 T=13.9s] TRAIN: BASE#4 -> PAWN (gold=450) -> SUCCESS (dispatched)
[F1637 T=13.9s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=400)
[F1637 T=13.9s] BUILD: PAWN#6 at (9, 4, 0) -> ARCHERY at (7, 12, 0) (gold=400) -> SUCCESS (dispatched)
[F1637 T=13.9s] BUILD: pawn#6 -> ARCHERY at (7, 12, 0) -> STARTED (path=7 steps, gold remaining=50)
[F1649 T=15.6s] TRAIN: BASE#4 -> PAWN (gold=50) -> SUCCESS (dispatched)
[F1649 T=15.6s] TRAIN: BASE#4 -> PAWN -> STARTED (gold remaining=0)
[F1649 T=15.6s] BUILD: PAWN#10 at (11, 5, 0) -> ARCHERY at (7, 12, 0) -> FAILED: area not buildable at (7, 12, 0)
[F1649 T=15.6s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1650 T=15.8s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1650 T=15.8s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1651 T=15.9s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1651 T=15.9s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1652 T=16.0s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1652 T=16.0s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1653 T=16.2s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1653 T=16.2s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1654 T=16.4s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1654 T=16.4s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1655 T=16.5s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1655 T=16.5s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1656 T=16.6s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1656 T=16.6s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1657 T=16.7s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1657 T=16.7s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1658 T=16.8s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1658 T=16.8s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1659 T=16.9s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1659 T=16.9s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1660 T=16.9s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1660 T=16.9s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1661 T=17.0s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1661 T=17.0s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1662 T=17.1s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1662 T=17.1s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1663 T=17.2s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1663 T=17.2s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1664 T=17.3s] BUILD: PAWN#10 at (11, 5, 0) -> ARCHERY at (7, 12, 0) -> FAILED: area not buildable at (7, 12, 0)
[F1664 T=17.3s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1665 T=17.4s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1665 T=17.4s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1666 T=17.6s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1666 T=17.6s] BUILD: PAWN#12 at (6, 9, 0) -> ARCHERY at (7, 12, 0) -> FAILED: area not buildable at (7, 12, 0)
[F1666 T=17.6s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1666 T=17.6s] GATHER: pawn#12 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1667 T=17.8s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1667 T=17.8s] BUILD: unit#12 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1667 T=17.8s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1667 T=17.8s] GATHER: pawn#12 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1668 T=18.0s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1668 T=18.0s] BUILD: unit#12 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1668 T=18.0s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1668 T=18.0s] GATHER: pawn#12 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1669 T=18.1s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1669 T=18.1s] BUILD: unit#12 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1669 T=18.1s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1669 T=18.1s] GATHER: pawn#12 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1670 T=18.2s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1670 T=18.2s] BUILD: unit#12 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1670 T=18.2s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1670 T=18.2s] GATHER: pawn#12 -> mine#2, base#4 -> THROTTLED: on cooldown
[F1671 T=18.3s] BUILD: unit#10 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1671 T=18.3s] BUILD: unit#12 -> ARCHERY at (7, 12) -> THROTTLED: on cooldown
[F1671 T=18.3s] GATHER: pawn#10 -> mine#2, base#4 -> THROTTLED: on cooldown
